Metric,Dataset,harmonypy_scale_pcr,harmonypy_sel50_pcr,harmonypy,liger,liger_scale_pcr,liger_sel50_pcr,nmf,nmf_scale_pcr,nmf_sel50_pcr,pca,pca_scale_pcr,pca_sel50_pcr,sca,sca_scale_pcr,sca_sel50_pcr,scanorama,scanorama_scale_pcr,scanorama_sel50_pcr,scvi,scvi_scale_pcr,scvi_sel50_pcr,seurat,seurat_scale_pcr,seurat_sel50_pcr,harmonypy_scale_ilisi,harmonypy_sel67_ilisi,harmonypy_sel67_pcr,liger_scale_ilisi,liger_sel67_ilisi,liger_sel67_pcr,nmf_scale_ilisi,nmf_sel67_ilisi,nmf_sel67_pcr,pca_scale_ilisi,pca_sel67_ilisi,pca_sel67_pcr,sca_scale_ilisi,sca_sel67_ilisi,sca_sel67_pcr,scanorama_scale_ilisi,scanorama_sel67_ilisi,scanorama_sel67_pcr,scvi_scale_ilisi,scvi_sel67_ilisi,scvi_sel67_pcr,seurat_scale_ilisi,seurat_sel67_ilisi,seurat_sel67_pcr,concord,concord_scale_ilisi,concord_scale_pcr,concord_sel50_pcr,concord_sel67_ilisi,concord_sel67_pcr
ari_batch,gtex_v9,0.6562802977297438,0.7659425898963159,0.6573750131469371,0.755218871661084,0.7368288449596099,0.9549913031737809,0.44454811904648184,0.5022980377717132,0.8538622084121722,0.44807267675272405,0.4475938502994088,0.45116808514380136,0.4661318535541223,0.45001408200987214,0.48774166733152596,0.4346704676078168,0.45654088065709625,0.6475079204273663,0.4953664727142302,0.5601322571973089,0.8271729133234469,0.7804925683504943,0.8216162050648373,0.8120889988224212,0.6440678250985294,0.7443678075911948,0.7323243970100777,0.75892617372209,0.7725967109244183,0.8995862205238377,0.5655893520757395,0.5092108711881592,0.7810711598333958,0.4518669332397178,0.34834759183086184,0.4738621758789158,0.4645208839912211,0.4576356006658428,0.4918276110624048,0.4355275497596825,0.4685914893274815,0.5243793449402369,0.598766659609227,0.7291644419682392,0.572050935561864,0.7990635671315903,0.809260263861769,0.8061128601348556,0.6534591429005245,0.6443629379564492,0.642687602724597,0.7378619406480462,0.6662504870566478,0.6510336436924209
ari_batch,hypomap,1,1,1,0.6381367185613831,0.7339932937446484,0.7604123827835835,0.9915433820199641,0.9593002174859742,1,0.9095082709789174,0.9018204285067078,1,0.9903475669129237,0.9393421053511348,1,0.8745090782935817,0.9011793535967754,1,0.8015617628682634,0.8445098287008028,1,0.9798285278503149,0.975732149500505,1,1,0.8318708662056662,1,0.650831232455646,0.6682334810320881,0.5831391907330344,0.9728065391843916,1,1,0.8373289709092819,0.971102643310624,0.9150959925557793,0.9485727618216103,0.8665846845331091,0.9750875759491832,0.8161050681467795,0.9802388062040678,1,0.8505255071304614,1,0.8165197491587951,0.7825414420021626,1,0.7343322549517242,0.8016290731230585,0.7946632265917538,0.7985793320245617,0.614889833258398,0.830596676494775,0.7580240194385265
ari_batch,immune_cell_atlas,0.8324969963516146,0.8891691712059524,0.8528797518074712,0.910175111665462,0.9167882939024716,1,0.4392141911341056,0.621735144625421,0.8730571985525449,0.368805453152513,0.560460995154911,0.822515276285718,0.4418732812275295,0.5033196619250202,0.8361031521115102,0.7710592971545298,0.8728418000354647,0.8468681108463536,0.8290420258667414,0.8598901129013722,0.9178701412823311,0.8995531247593554,0.8848390253598417,0.9023789955339658,0.8510892601170342,0.9251230657995704,0.8656685426803494,0.923110464692671,0.9531063456565355,0.954345485239686,0.5955106166295502,0.6859421857880132,0.8621947781534556,0.4766234255884866,0.7569685389807966,0.8009582127117368,0.44320886097449935,0.5832408902684664,0.6375040672873203,0.8500231706195169,0.8898344305524282,0.8772390084120173,0.8336207784378558,0.9113096445699644,0.8657687436881326,0.8965305354763354,0.9004987809276774,0.8875342846996558,0.8350590249853933,0.863303446263728,0.8299925031092539,0.8537244746873861,0.8919849289062292,0.8477861714453081
ari_batch,mouse_pancreas_atlas,0.8761891802280141,0.9354219346178823,0.8717122906577832,0.923347891655545,0.9211222509449848,0.9592877622386681,0.42279067416784105,0.4743856984450716,0.8489812226666749,0.26780940465668257,0.28138233762627873,0.6704682665490862,0.2555054060767137,0.28140546426148133,0.5379562903704229,0.37723100171712104,0.4892342538368175,0.6314078757920738,0.8136459117761408,0.8180835401258327,0.8712214898482639,0.9277421979577539,0.9540766996764154,0.9477402412323366,0.8776885027559816,0.8645141324221534,0.9204019841219552,0.9204856679305324,0.9103784997233371,0.9499167974205768,0.4751470640457535,0.716963346933501,0.774846015594609,0.18196846398191419,0.5207939435522971,0.5524660526418287,0.30311344492855424,0.41019857211284594,0.4277004232064923,0.4108200559631702,0.5717042808584072,0.5768670419359071,0.817687557351666,0.8185070019114704,0.834016283397046,0.9543363002583316,0.9667489370211825,0.9616842307086311,0.7922497823254117,0.8027760810969657,0.8211592703916055,0.8503086320821958,0.8338889867652753,0.8560276814679755
ari_batch,tabula_sapiens,0.7192885488726974,0.7363667046512296,0.7175641567961422,0.7959741641559108,0.8035518495451609,0.9133206648304089,0.5535455886840003,0.5920581871092435,0.7688933375660125,0.43894128495083,0.537529586383321,0.587490944282618,0.42601513535309077,0.5611860398280143,0.5616059061456352,0.5656787696026423,0.5502431265912333,0.5793073222186027,0.5831230075257274,0.6087312158059223,0.6162288852623493,0.788321596852503,0.8010253875104356,0.8097357383636558,0.7408786179336323,0.7795970763033515,0.7521533775917554,0.8056440183719847,0.843456158686221,0.904778132183721,0.5858226478602778,0.7006558957997286,0.6895900116527026,0.4047625543572417,0.511354161764058,0.5509037670412068,0.46336533294315096,0.46662679899780046,0.5538807545282941,0.560667316782082,0.5730184629283905,0.5452421643365575,0.5979920700600229,0.6151064234530818,0.6027194076913828,0.7683593019501913,0.778507282263254,0.7877060972463169,0.7132055093247528,0.7151719168902501,0.7246391783993941,0.7326730920874291,0.7099968677901554,0.7214578737576182
ari_batch,celegans_embryo,0.8496123909505096,0.9206314648027526,0.8839512664474304,0.8876629580816895,0.8948900975495164,0.9704787686349015,0.8205489401359222,0.852387348378667,0.9261603915393017,0.8034754892528795,0.8028451864747175,0.8437988945696406,0.8525665603176751,0.8361923068407208,0.8584413250994369,0.845222427445651,0.8015495471840317,0.8592684308050089,0.902310173444493,0.8854564587525031,0.9433369347148761,0.8580420711993858,0.8467199777912561,0.8929564614631719,0.9286202795539765,0.86650292207378,0.8997029807341271,0.885028096282294,0.8919124565220569,0.9559432667218056,0.8171177237539385,0.7994968869585676,0.9218298687708928,0.8963483777687941,0.8853401231762098,0.9539173703086473,0.8928083633357763,0.8322095192015775,0.8499962155692397,0.8080401108154451,0.8262470242531219,0.7987211656910431,0.8924373621365508,0.9018027801144872,0.929864354742465,0.8574138247563338,0.8480158636359196,0.8510354829895781,0.8838658495644925,0.8813606568650953,0.8788551358662937,0.90922306121374,0.9083854479622873,0.8864118909056997
ari_batch,ocular_atlas,0.6077755169796725,0.7248501278396323,0.6173289743992613,0.7679739182344902,0.7894874333895477,0.9410593189911055,0.5821492963060245,0.5793093496052566,1,0.571669382688715,0.5949913145993526,0.5970841670985713,0.6178820044777387,0.6102094373531385,0.5944177988660385,0.5992503074749027,0.5996114057587285,0.6026566571960766,0.6231435004195199,0.6252654642047231,0.6510147919266442,0.790644414995307,0.7823063624425998,0.904582080623427,0.6050546052070449,0.6580391867829446,0.6573420839777675,0.7786707773752626,0.8423446205630157,0.8886402898250869,0.5858529797912758,0.950979706025309,0.9346336165259453,0.5966079579647187,0.5985882446065173,0.5912618313350653,0.5953025759830186,0.6145872045192957,0.6009685153529903,0.5960332475962827,0.6289046579138128,0.6229830217728537,0.6185748174189052,0.6185354486597673,0.6292202719663053,0.7989618908324799,0.8232257688881676,0.8627755573309331,0.6525195746718632,0.67596697918426,0.6705933689878918,0.7094618276488965,0.6916842627257321,0.6588995400270565
ari_batch,tabula_muris,0.5912688462253916,0.6358106483464765,0.6070109286337071,0.7103970481403196,0.7218882176965021,0.9306655934978406,0.5486808660088993,0.47603921404950633,0.9027174548206517,0.4881930145729053,0.37248567556081424,0.4975203019271897,0.5150126265973651,0.4493578019728725,0.4592325555957623,0.4849840844650727,0.4728735820919682,0.4212933958656316,0.5825986262225712,0.5647712684156849,0.6162380816642671,0.726102619978726,0.7153509160898471,0.7010798039975275,0.6124848087720598,0.6439465953804472,0.6339554404093672,0.7075787459645433,0.7275081855281336,0.8541521859641937,0.5651659710771194,0.8006036505737917,0.7757411545935821,0.44724326571776507,0.4431789677357958,0.42014397530794223,0.405267875814456,0.45240256976662324,0.4611412604502731,0.4634594197534947,0.48318044185775794,0.44685852173467644,0.5587001848695808,0.5716761566555176,0.5811390321124986,0.6900838820777087,0.7083497253001702,0.7000410482590756,0.5631054185822099,0.5808528769454068,0.5773247735722417,0.6817156682421478,0.6225356784634594,0.6448147556658853
asw_batch,dkd,0.7111028995636972,0.7509895809106452,0.6739121223212006,0.6215905491178888,0.61493568550315,0.5635810575863452,0.5575048924031382,0.5350495050431598,0.4322138564863288,0.6269826204660499,0.651457650926477,0.6711973192401718,0.5781683413309744,0.5809282429887058,0.5684300723100417,0.6874254601270932,0.7095135876038837,0.7387799228608808,0.7098044657450661,0.7022720724699588,0.6793777267762019,0.44685897372745104,0.4574166862977608,0.44650390621417435,0.7348186491924216,0.7566210638632517,0.7579910443527209,0.7256057223008352,0.6956055613023031,0.5901301714378505,0.5353433977313049,0.5147571240665308,0.48875960688020703,0.6926324201554204,0.7037342535971906,0.6594749660283977,0.6174522629205061,0.644040222945853,0.5880162504310562,0.7659322671134826,0.7855779692743866,0.7211489778927851,0.7046006450603413,0.6776780346490755,0.6989886150010922,0.46885995879260545,0.4701533635175775,0.46745660144184986,0.44954253475279926,0.4234152189910902,0.44617335193397056,0.3863892567816881,0.3975137519805156,0.43950576070103026
asw_batch,gtex_v9,0.6419153271341299,0.6783146570955373,0.6079810342640736,0.4025962905314657,0.4534014777457223,0.4548929813946727,0.5278294271352901,0.545233154244529,0.5049278245947351,0.515524688648418,0.5112646569984401,0.49399715493118207,0.4899804175975381,0.4759930902860206,0.44859051407666056,0.6029466537986146,0.663040802232367,0.7123801586668645,0.6978772274975972,0.7079026076431659,0.7170784679675686,0.45779410138005755,0.4707587020670225,0.4987945857065276,0.689990852119481,0.7227186115266192,0.6909818967622514,0.3758639474257082,0.3517967263012721,0.4433476128119583,0.5110079344614146,0.49669531934031913,0.549058683091192,0.5217403457739405,0.5039759905867078,0.4956306551319966,0.47854559656416257,0.48034641106233733,0.47168855446579194,0.710111112091189,0.7235252856727422,0.6913541247725598,0.7113469709482247,0.7122800611276754,0.7056675867249038,0.47290400380916464,0.5224416122656221,0.5048529001555851,0.5227698320462709,0.5247672397339681,0.5271937171116035,0.5078434506701852,0.5091197203060511,0.5030245469945986
asw_batch,hypomap,0.3884061753065595,0.4013836387993037,0.3536360862437532,0.2825356631607651,0.2303812552315698,0,0.3698472949930774,0.27133149183335775,0.11912049937352645,0.5251819230076433,0.4994331397825697,0.4145293184030713,0.46748314622779336,0.410088720858714,0.3758371011880678,0.4161701280251643,0.4283241609853841,0.36900570508711933,0.550881150144349,0.5142314079901494,0.42078262705323055,0.21083478588737917,0.2196588438397578,0.17307501396028585,0.4176691116790126,0.4562813888950762,0.39763887661620395,0.21310188831942078,0.1379372378082102,0.06463145165246807,0.38426293930961175,0.28643740073136525,0.2070250738976048,0.5580154033266824,0.5666209321536553,0.4814188051400522,0.515892519899916,0.5060819851578455,0.40046117924752417,0.5030348040544315,0.5137886345986427,0.38855613170605546,0.5074413189337711,0.470296533137746,0.477422203354747,0.2346104353999562,0.19110397890684694,0.16922935422228338,0.24243229281656292,0.1932794405830233,0.19703636672324829,0.015929222369876338,0.1333525269545986,0.0856437932334371
asw_batch,immune_cell_atlas,0.7305049362927936,0.7533816472039829,0.7129949569932362,0.5415374282129168,0.5301702026177247,0.4665877045102387,0.5483421956152376,0.570146421342664,0.4865226255594673,0.5912051332472076,0.6664731924526952,0.701517429715696,0.5283405467644098,0.5905959023168365,0.589188231041603,0.6611067555722174,0.7080915661855579,0.6890070145821175,0.7098791877956547,0.716298493494057,0.6835836848038447,0.42888528254311614,0.4207843909261661,0.4051251821808559,0.7506096340298335,0.7559931363314758,0.7580486800179455,0.5331947829611774,0.4536918461317663,0.4934509885927901,0.5727935251049519,0.5531127762524598,0.5264896974424136,0.6817370523025402,0.6952281476706649,0.6908808757448816,0.6053043557010251,0.6252824741738673,0.5946999022944884,0.7040212822769935,0.705978109462693,0.7080238756609509,0.7158790244597723,0.7090746841625302,0.7118976105643521,0.4060542179153345,0.38938720419237843,0.4039357360283864,0.5001614151606413,0.4798799241959734,0.4837468210624965,0.3981655067615006,0.45263404969139454,0.4357394733957784
asw_batch,mouse_pancreas_atlas,0.5001755778267931,0.4429934868689704,0.44097395819628277,0.14293906022881056,0.07028069491137731,0,0.5050913134538112,0.47954930990042377,0.20590265290946816,0.6406293460262884,0.6631007566109305,0.5933461393398767,0.6134994638040423,0.6208190949944005,0.5883792250990267,0.6419380657529759,0.6630082566636393,0.5860350007213325,0.6454642469746541,0.6429521713863303,0.5557339040485108,0,0,0,0.4942533194066269,0.5006795759788945,0.47484730737631825,0.10897717057039141,0,0,0.4734126651893319,0.33713966051413097,0.36022731148905396,0.6907062480209427,0.6559587400994659,0.6245089812597641,0.6569430160062639,0.6350127669194795,0.6142082439971567,0.6921236976744088,0.666597752333741,0.6304814415771666,0.6440113845575749,0.5990197654960963,0.6080358178350442,0,0,0,0.33054310527141617,0.28707999990938576,0.2409458803994273,0.11368829556341069,0.2578550816163636,0.20333034136681216
asw_batch,tabula_sapiens,0.6780829456446616,0.6869787497999948,0.6671033117808882,0.4893422848049799,0.48653708395443634,0.42587668914060306,0.5813979523328785,0.5976598066606268,0.5817545798956816,0.5952475217621502,0.6041693512967329,0.6146716489421955,0.5971865789467259,0.6039179239427964,0.5961082712143775,0.6554906769925415,0.6721343181553896,0.6905371869246049,0.6276343133505371,0.6273871879230812,0.6238398267489609,0.5516015596709053,0.5579215621839053,0.5412743189177889,0.680452788766558,0.689512070495134,0.6808703368154732,0.47248464966909626,0.44949665548639745,0.44734009969806937,0.5887375466113757,0.5833151289549843,0.5799232698884823,0.6209744160947512,0.6097812130012563,0.6084007027223154,0.6074890280711832,0.6076705802984382,0.5985405094142999,0.6878519960718708,0.6953863695348326,0.6799073795462907,0.6303346004616059,0.630684622622925,0.6289057014730346,0.5539385579010956,0.5504998089713039,0.552083508189825,0.6205421398479142,0.6160542733311138,0.6173508865683457,0.5714661749864103,0.6032892113590727,0.5983371865663702
asw_batch,celegans_embryo,0.6862387511185076,0.6825940838423041,0.6670962706545724,0.3934083340172317,0.35442331656134446,0.2728080147518888,0.498685825668968,0.4833311249920664,0.4020848766997893,0.5543129796806409,0.5958385528982205,0.5912036309186793,0.5240319056781796,0.5543916695761905,0.5434207445251189,0.5270179610459961,0.5604869868094424,0.6123669897326534,0.6789414461517129,0.6878305870918658,0.6821573181103815,0.45332746659791257,0.4688892406249183,0.47270805195541976,0.6958565055815823,0.6942732762457604,0.6896366536214383,0.40785844142554195,0.42779125549110913,0.28705139327335283,0.48684529302723345,0.4595701528867521,0.4475535422964992,0.6034479198347164,0.6166761799480731,0.5912131214362014,0.570540626714942,0.5764920703469206,0.5528205544538566,0.5829137603291269,0.6317259502291288,0.5979881280603611,0.6897127842912197,0.6701695829245051,0.6861322295449157,0.48089964987175077,0.488190356131414,0.4664481897206213,0.5248760193637586,0.5102245008281316,0.516994416842278,0.43566818354431824,0.4729683405171414,0.47880460494144117
asw_batch,ocular_atlas,0.7967318079213782,0.7982325038555972,0.7927389610548977,0.5254351969057659,0.5325771651136795,0.5170935611371756,0.6398734062863368,0.6292984794857222,0.5982731767529392,0.7610446438814434,0.7600666446474872,0.7517988771332569,0.750830916955867,0.7488991893891941,0.7358170411519445,0.7859173616996364,0.7840753430202607,0.7736307984280355,0.7321588059746764,0.7277919724150681,0.6972375530659334,0.6051728891387413,0.6137394031147184,0.5938905374226172,0.8014194770592807,0.8029507130273765,0.7984986190291778,0.5316508098215579,0.5071776325801752,0.516732707253493,0.6326882799399538,0.6338930141318452,0.6335955307928762,0.7624860966484682,0.7585323623731763,0.7530926853974673,0.748177399169659,0.743856498429678,0.7420434668793255,0.7876697621430685,0.7846959126865568,0.7790589888797109,0.7292915223343109,0.7187126618997265,0.714704993097213,0.6154772848141061,0.6041903824433423,0.606722154929794,0.6329545403312951,0.625371378437544,0.6307732297658838,0.5846106694716433,0.6097604817458369,0.608318960276581
asw_batch,tabula_muris,0.8098732761798944,0.8160675730578058,0.8070123918355866,0.6546724322547026,0.6545042364503293,0.6258584835935729,0.7313398414031792,0.7219194314464582,0.68932110785916,0.806545875566589,0.8119842565035369,0.8126373000885816,0.7948488128581429,0.7977908337399774,0.7983237941621334,0.8204864367653782,0.8220048152321295,0.8159895427431078,0.8113286824187661,0.8078453713890712,0.7853566767101261,0.7231213295049039,0.7266286201437314,0.7246278663627401,0.8151168769425534,0.8195567215341801,0.8165286398696988,0.6443566223869239,0.6187298097496844,0.6444970244577829,0.7177067605032263,0.7004410990635394,0.7085722233241708,0.8151582478198219,0.8150572864514446,0.8139230514089777,0.8023342349768176,0.8023276305982913,0.7963677776709217,0.8260423480285269,0.8254916915494644,0.818504465922276,0.8073079082901627,0.8045909095433225,0.7961011896347854,0.7320234153261507,0.7304505331978479,0.72963388778831,0.7292369920733865,0.7191439351209551,0.7231771638615195,0.6983615434915666,0.7161184391889036,0.7146874758644838
asw_label,dkd,0.21331989401433674,0,0.30982006193558354,0.20362160445776664,0.1688498509657077,0,0.2481814842962164,0.2581485731258641,0.18027250389828256,0.2733553740471464,0.28184682963318436,0.10224723659958965,0.28556190757788613,0.3064873034631478,0.2736402821817509,0.3073780058849333,0.29302542861027053,0.12620606219284006,0.1631537117077738,0.10469939731937711,0.046826669779644024,0.3590755468203894,0.23080673285628908,0.07606985744432025,0.14566673527205312,0,0,0.07862123066587952,0.07872605448525229,0.008188309304658359,0.23065849639147096,0.08870854753109189,0.22657471643006044,0.167610091497477,0,0.23846393070653368,0.17549347596029852,0,0.28644579595284564,0.20270092506186738,0.03170496321470719,0.15996485915169176,0.09459201083337788,0,0.08960389675227608,0.20414474444917927,0.018349785425031996,0.07363807797693377,0.14150368274193453,0.07360784267189045,0.11517827345593074,0.03446783689600923,0.031199555575786655,0.06882455919836772
asw_label,gtex_v9,0.09192617831188453,0.03279965801981185,0.11264837083345214,0.06273960420142871,0.037833125586252236,0,0.15966233862202017,0.1407129568506115,0.01921049874779171,0.1367669695522501,0.11422126836888398,0.05002212605223551,0.12803570187312616,0.10831455699716375,0.05904024929372756,0.15578627600829625,0.14293360198666244,0.09278144099985677,0.1703156069747279,0.14568745157285806,0.08969001120335794,0.07093478711182777,0.06332003007468189,0.03842802447789934,0.06993807183427551,0.04790190285094086,0.04017844505275849,0.022458916167530752,0.010888871706514322,0,0.1262581834962573,0.11444322798882535,0.07203333077284162,0.05934490876000925,0.015631463852205867,0.07639095307488152,0.051391220855057214,0.01100442602675737,0.05222887330752959,0.12781596210854085,0.08183549410160336,0.10939940187449461,0.14125517893470085,0.09940907529174882,0.12480301000033149,0.04470517396027373,0.04221391921421629,0.0467795044760407,0.12420402880400779,0.10988978304428601,0.10174558039758125,0,0.07185804443057436,0.03178768704645792
asw_label,hypomap,0.27021127221134456,0.16739181226004532,0.32753592416788724,0.2101103215312276,0.23415776236967772,0.22471648389577506,0.18982862090891903,0.2156678307421561,0.2463550835026344,0.27626602085427393,0.2774616885252559,0.11749134439947281,0.28369379187826976,0.31577628722986134,0.17680489490295018,0.30338908843993934,0.30641675127485557,0.17929166477976416,0.16967961890166677,0.1676525646237535,0.1276284111315438,0.35378138869484493,0.30690955155030386,0.11997907875367726,0.25066827153743193,0.13502902916924228,0.1835453968150269,0.18174725195782857,0.2029830907220394,0.196124014154895,0.16344806836722559,0.07530196934808732,0.236239692105057,0.25192253523398933,0.0613179918287033,0.2407958723297884,0.2614977705569987,0.1508087597059235,0.33308170066828197,0.28548708582326704,0.15356194054829414,0.31923945122882375,0.1488346406399963,0.11490014190008252,0.14637358227948669,0.2728145500502686,0.10290654348974695,0.11294947932903503,0.018211557908438078,0.004821237902468658,0.011993410380242252,0,0,0
asw_label,immune_cell_atlas,0.1388187712950689,0.036186389608477684,0.14505030253397277,0.15672039671471913,0.13094136566210396,0,0.15176577719311748,0.15772155881242617,0.11058144406216215,0.15867114571927157,0.1528691896297467,0.06203210231726571,0.1641876766292075,0.1718104498175296,0.13407764833820549,0.1742064109149363,0.1756831765706935,0.12512625749657916,0.14221186701248603,0.13235069670576036,0.07083963485848337,0.200902612705368,0.18682277372379302,0.12226959351869253,0.11688655472611126,0.05404009028708912,0.047757291901228766,0.14622658607781538,0.08558146480449251,0,0.14402639795928548,0.10329390926741319,0.13410343917002002,0.11723164020964663,0.04751972838176845,0.08230030509480381,0.1542545088240553,0.11464617939989134,0.16641295990955232,0.17250391074428864,0.09166476690950191,0.13343078835333858,0.12656857038176753,0.09501025113679205,0.10945243182590388,0.16315344156863842,0.08725328565733091,0.13391901682667304,0.12225312503852108,0.09759258861215765,0.0805021219258329,0.011446004921309672,0.08369752054263933,0.05680656298455046
asw_label,mouse_pancreas_atlas,0.17634961021377424,0.0090960523055742,0.2445089999537552,0.03395910522884626,0.02650754149472906,0,0.12603442933351885,0.12339973815596102,0.13124251307644533,0.24202279138701047,0.1841169885781042,0.11467411928464084,0.2299840417661304,0.2149004020187592,0.14941989438956893,0.2415938750475861,0.17810501199579834,0.08418845504579195,0.13426141746113832,0.09776767389638552,0.01765602969359114,0.09081263685548235,0.08069670949047636,0.04912231408041234,0.0887559172967429,0.01978175170975476,0.010088375740260516,0.022111278941522247,0.0006680880191391788,0,0.07495853926064412,0.014954937933446908,0.14465816712511106,0.05709741945331627,0,0.10301077569158389,0.08748310809118644,0.05455632636973559,0.17513405344689895,0.06458356636481088,0.001718077148286103,0.10693409930610913,0.08789463526659663,0.03274798265990156,0.04359216992915856,0.06459830818411298,0.02489117182951542,0.08160615962057187,0.08553629056611636,0.024134592601713065,0.021178469963647435,0,0,0
asw_label,tabula_sapiens,0.12662086027028394,0.04912419433063762,0.12697299599134965,0.03923156477584438,0.03742417089270351,0,0.1592120341397508,0.14240292715098882,0.018577004585221667,0.17484272473042406,0.17072082327566174,0.15695813156561353,0.16522924445151993,0.1593309732468314,0.14999678436198463,0.18629988489231916,0.17974470509238819,0.15237357413868197,0.18732710612992803,0.17898309868463255,0.16490684241051212,0.061396774554383186,0.05377681369305206,0,0.12562172315361791,0.05714867917093237,0.08498120052117134,0.023758128682646536,0,0,0.15633553167890943,0.0874003316064807,0.07224227204412309,0.16012857324324842,0.12116077962804965,0.16384509387741328,0.15491120309142145,0.12327245184719335,0.15649642907301342,0.18480697930756632,0.1669486761290813,0.17214211507458352,0.1807744600897486,0.17597845161386605,0.1799638120302149,0.03176614539047908,0.0145557642319829,0.009797936551518472,0.12526347742789662,0.09077765100089866,0.10586825204815951,0,0.03579306756454099,0.046415316209570796
asw_label,celegans_embryo,0.154101721997257,0.03899618960203814,0.14529936105825703,0,0,0,0.050682915389554065,0.04699988287077441,0,0.10666924138638828,0.11815239135545332,0.06584453208460887,0.10064573809119026,0.10348841709742194,0.09112488045864287,0.14438655312549556,0.1594639733892334,0.11646701477818378,0.1701958581432524,0.17150205749694963,0.09762617543630134,0.12607162357273385,0.1285648296807166,0.04666309163837967,0.1209366726766486,0.04459836492343783,0.05176888229681014,0,0,0,0.05719758036554422,0.028023267438731476,0,0.11188061618199457,0.01567902926597634,0.10122081788224767,0.09707308904230916,0.03115062366083206,0.0847609753784053,0.17095730275447638,0.11843518201731758,0.16639794098302946,0.16825065599659914,0.15556532320104377,0.1195563578103874,0.07523735697440899,0.052453576452099936,0.05920462563054047,0.12920487165352212,0.10934338734186398,0.1201000808163913,0.039879970101224814,0.06345588638864073,0.08601230858670438
asw_label,ocular_atlas,0.21761693625522632,0.09097321706130937,0.2202257652885698,0.1446267576155729,0.11065328045325043,0,0.30733390173806063,0.30442157017129495,0.09476411041829882,0.30001903837473276,0.29611029652251725,0.24407463919786615,0.2923443704126849,0.28684328878658255,0.21906805378369953,0.3121100776887788,0.3099623560989896,0.24501777167069322,0.2890564983237974,0.2694196846477437,0.17759509230843432,0.10402002540533652,0.09472147166330702,0.01853766789378275,0.21115193622846512,0.15189371977647495,0.1529516482173856,0.13419816331264484,0.02921931169685538,0.014569541865942096,0.30856470917322554,0.15187889125519638,0.14399823491404992,0.2804208441867847,0.23208272134087257,0.2761285529035962,0.2659300588635345,0.19725411805879886,0.25132102208109103,0.2865499406623215,0.22556188659179882,0.25637922523928,0.25297423926813895,0.27997762901890283,0.22489233382813395,0.091786749958122,0.057316969801791975,0.05461739839627911,0.23496178689596578,0.20218106736404165,0.21874726968079902,0.06577142581726513,0.12095869408750767,0.11611410604341423
asw_label,tabula_muris,0.17289345177102872,0.051985675714737126,0.17865628214147578,0.04387984990790543,0.03722797918570198,0,0.2817621377359628,0.23310322341716336,0,0.288727017358885,0.27079365264364696,0.11342497778436289,0.28910235707533827,0.285878873857865,0.19475162390308784,0.2845285765181042,0.27545977165944063,0.24024335082784332,0.2610935399541329,0.2392041695193019,0.14185435744540478,0.14998445303867058,0.15635762071084042,0.09725925937048016,0.16107591418322653,0.07153561827031468,0.07970660469761148,0.022709263591541164,0,0,0.2667334457265089,0.11360270515495816,0.07380238240393705,0.23121430655773995,0.12872928643809486,0.1483914408642062,0.2541607729884319,0.14530914515197044,0.2354855751616578,0.27753412676934824,0.16609336910643954,0.26272712628510453,0.2171857171704003,0.22301122950500624,0.17787877057138904,0.1566693078280008,0.09814366082016157,0.1252994926853954,0.15183645293332948,0.108623080709874,0.12467690897278991,0,0.08576032683477994,0.06886201136187117
cell_cycle_conservation,dkd,0.592214199061575,0.08585668506467713,0.9821769006435104,0.4940190149254753,0.41785047569122286,0.19492201723653613,0.7790414408634436,0.7134196996389509,0.5946054069373776,0.9552724166730971,0.9491548696585135,0.3759299163982903,0.9012187640805995,0.9135477979912787,0.7359424933976364,0.9723050473762377,0.9685930813473499,0.2759385600558896,0.5672450012486608,0.3289482007850151,0.18260077174740735,0.9585786135794361,0.4910934817562615,0.3943880351311629,0.6229595173896696,0.14791362758918541,0.09227608567129296,0.4769313685490326,0.6580690213496198,0.2306135661909659,0.6851301308351534,0.49805714530270445,0.6346661585403178,0.668416481752819,0.4389993740987046,0.7607326454473793,0.7104989795845786,0.4076520526706805,0.7787392698436656,0.71721961706037,0.4524526974312842,0.49990422439134236,0.31292505350391686,0.1691909095654174,0.33500313654995445,0.9066405514155612,0.3358790060294843,0.37169285217053494,0.4393633519950415,0.41858971279175483,0.39526960764883373,0.39241563463315404,0.4176848640334424,0.37220251706712315
cell_cycle_conservation,gtex_v9,0.7346130769670244,0.35042778187388046,0.9037514470605246,0.6692458576438792,0.593825124104121,0.48365836025588965,0.9641625281682413,0.8756645890148143,0.7642851811613339,1,0.922484916728432,0.7328931857677679,0.9771777855922753,0.8505650360237824,0.6438717474967125,1,0.8567326450631372,0.6186177102472675,0.652115156444488,0.5529973243953289,0.4454378905945273,0.6871882720730098,0.6997443514391063,0.291590084963065,0.511183879998883,0.3150802119657775,0.3963885512165564,0.6450673282959696,0.6426467972397475,0.5404001350146813,0.9005936251676596,0.9597046939698979,0.7586719232983098,0.7908022563625207,0.6829719219007878,0.8300877926826747,0.7047599471915784,0.6948157654149537,0.7380729665246586,0.6458618052071101,0.4458688638551054,0.67924171729961,0.4951587093551207,0.38651182533592715,0.46107992720922153,0.6843483858781899,0.5136284745054938,0.3309835323305019,0.5841733670470836,0.574079343889002,0.5164536646801792,0.4841848829459884,0.5593886136004105,0.5055583702933614
