Metric,Dataset,harmonypy_scale_ilisi,harmonypy_scale_pcr,harmonypy_sel_ilisi,harmonypy_sel_pcr,harmonypy_sel2_ilisi,harmonypy_sel2_pcr,harmonypy_sel3_ilisi,harmonypy_sel3_pcr,harmonypy,liger,liger_scale_ilisi,liger_scale_pcr,liger_sel_ilisi,liger_sel_pcr,nmf,nmf_scale_ilisi,nmf_scale_pcr,nmf_sel_ilisi,nmf_sel_pcr,pca,pca_scale_ilisi,pca_scale_pcr,pca_sel_ilisi,pca_sel_pcr,pca_sel2_ilisi,pca_sel2_pcr,pca_sel3_ilisi,pca_sel3_pcr,sca,sca_scale_ilisi,sca_scale_pcr,sca_sel_ilisi,sca_sel_pcr,sca_sel2_ilisi,sca_sel2_pcr,sca_sel3_ilisi,sca_sel3_pcr,scanorama_correct,scanorama,scanorama_scale_ilisi,scanorama_scale_pcr,scanorama_sel_ilisi,scanorama_sel_pcr,scanorama_sel2_ilisi,scanorama_sel2_pcr,scanorama_sel3_ilisi,scanorama_sel3_pcr,scvi,scvi_scale_ilisi,scvi_scale_pcr,scvi_sel_ilisi,scvi_sel_pcr,seurat,seurat_scale_ilisi,seurat_scale_pcr,seurat_sel_ilisi,seurat_sel_pcr
ari,dkd,0.7629822842287828,0.7654838717692993,0.034607739619860384,0.020387248969299977,0.025789238340917862,0.01412216510844072,0.023514171789255484,0.003488401534380093,0.7807436568658848,0.7538853129344338,0.7423401395664926,0.7284020040590192,0.7062365668656675,0.0416743452509166,0.6535857269070554,0.6523176356585461,0.6496478836410076,0.5099492298368101,0.7452852744742956,0.6462186967333348,0.7585524613217312,0.7306489056755715,0.03443746647301168,0.5866065273802912,0.030289728873843392,0.02068246011348804,0.016003658549665418,0.005909528352950627,0.6219705692162051,0.668491005987798,0.628191470905555,0.6327234887785683,0.7077377299770663,0.48480492470997627,0.6390335530887896,0.25688832514074494,0.28063006439750265,0.16074318647623848,0.7632842396888274,0.7632137648693279,0.7661382420081984,0.6933306997488125,0.7837992440799508,0.7920609762199551,0.7462428021425348,0.7717504893483482,0.7775006481082254,0.7608344521088125,0.49433476149508976,0.8087106678090893,0.0598307463974661,0.21482514411954107,0.7037178365912461,0.692959006197709,0.7054523727393186,0.6629179537215859,0.5861108163054479
ari,gtex_v9,0.49993704276511913,0.5467302609939672,0.09121415874908503,0.09085762119129903,0.04068641092405973,0.014421408525703843,0.009488092654277698,0.0058884313132731006,0.631711725093936,0.56068361950016,0.5539875058141871,0.5724440147681367,0.56068361950016,0.56068361950016,0.7127827656570038,0.6805728829261547,0.6979368347701234,0.5548166207156369,0.47189485651893726,0.6810618520494174,0.6901910024426005,0.7163622854412696,0.16804902923924617,0.19664282814591932,0.0661477109461443,0.05335969420379373,0.012517087704013972,0.03786171727861745,0.7067326450690176,0.7116914233862923,0.7092355396017395,0.5412415002096781,0.537397370520907,0.2777415132903527,0.45389419921532775,0.1703889820358918,0.13759170253764888,0.048530136962387116,0.6874224985016255,0.7044481240758447,0.6839086200207063,0.266112402635499,0.27483009013758575,0.27123537872959214,0.29974799664516133,0.24911880357768823,0.2683646939568434,0.7104270969058437,0.6923532637224913,0.7055900722834596,0.12427662912938214,0.09687254465256158,0.5224274108104431,0.5175163310975975,0.49765244560507765,0.38127915256648415,0.3467028734078611
ari,hypomap,0.592411355195341,0.5873996660518683,0.3926593458464175,0.7171214200514846,0.1061598168010605,0.11558847237031969,0.10392996187710192,0.04185689969061843,0.4934257204463373,0.2675461959865607,0.3016878863648409,0.24545775439019055,0.3057789151469896,0.15061928593477827,0.30222378147157547,0.3080416691880148,0.3027505532373324,0.3073694771804821,0.7175221743286322,0.2878224947756478,0.30395583653816516,0.2787835458053308,0.12408409894223855,0.18410706670202465,0.055779203463800844,0.37180240456631597,0.04171444763397323,0.029095148131792394,0.26113280839755065,0.2686819060245473,0.28804084357316423,0.40590719320948343,0.471785152351077,0.5529164198232768,0.41328027537834827,0.2351509521209158,0.2831807002624368,0.02160823086077324,0.2650863033992581,0.25191215963242325,0.2640809353318457,0.8413210670756945,0.33156277833961223,0.8039220048601506,0.47403580931453826,0.8442240489312725,0.6203684365298374,0.23537796881962547,0.2570909923809163,0.2514028009996774,0.6648545825809621,0.4219517769632201,0.3388700737285116,0.4254901019812119,0.4114635855481767,0.5278392461560563,0.22658839388988328
ari,immune_cell_atlas,0.6106935231235311,0.5886617992976987,0.1901491737522856,0.059118301026309744,0.06550587393135958,0.03350144777211245,0.059292862687804725,0.012978840843441534,0.604181669540684,0.47026249055092906,0.4711304979699168,0.46452396826759734,0.36862283383887523,0.09971487208207427,0.42822164147688596,0.42647069085943184,0.43373129828470547,0.4172631256850536,0.5209466519358333,0.4072816636524088,0.3594160419902384,0.3991371183009328,0.07806383576444717,0.059827659030380606,0.0309758622176607,0.03474836934779142,0.0250601551795424,0.020734389528947638,0.39078209749439946,0.3874134972626217,0.40158808525797357,0.30558502633478574,0.43384863045284805,0.18126802564808295,0.30572598233848125,0.168553186358834,0.14094577917375992,0.003513021806651294,0.5210633669378639,0.6009851036404363,0.5633953315670259,0.31180290739000777,0.4238824573858747,0.264636800726235,0.09763282860340669,0.20683088723674764,0.06828318692750973,0.6896375021839254,0.6886459325287183,0.666754294340614,0.3854417229176018,0.2004178026730394,0.6861857176999682,0.6617313412090059,0.6834076895933339,0.6226956347514448,0.4990252448841808
ari,mouse_pancreas_atlas,0.7794028974464468,0.8026307485793219,0.1918963722218176,0.19107452935306216,0.1002695302034509,0.0675211834718348,0.09162622959591185,0.026696123626270593,0.8228943934224281,0.5944246034234204,0.5908953144680534,0.5209519215553843,0.48352626156760253,0.09155677366436295,0.37717400878840956,0.46964880865943154,0.4632114820834364,0.5298510232592717,0.7982650164007707,0.35841322880168663,0.36063187504748967,0.36565381112802176,0.15701687494734037,0.2044660130808591,0.0720868343357738,0.06409789165638294,0.04638615351612788,0.015159075619418106,0.3341511754049048,0.3533183729442678,0.33033183592958076,0.3694771781010942,0.4219989300749277,0.33002851436017566,0.5445192970235292,0.2528613546124862,0.2605495064649096,-0.00018428830317670985,0.4414105736123297,0.4276337013497291,0.5379255708599994,0.29594016711601334,0.5643481226872601,0.25266881429289684,0.2543058192218894,0.18501432983459096,0.14761029487584723,0.8575811704173248,0.8514789295556061,0.8521300512425802,0.07663940685775018,0.4911367802204126,0.6436634948684006,0.6424162441736105,0.6302753140837624,0.5478912097647362,0.6066018421458842
ari,tabula_sapiens,0.3846074321321912,0.39308192540120457,0.2567284545293119,0.2888537727860733,0.12002959013444947,0.10604910383289304,0.046838073326850055,0.030321144726928085,0.3890172835227139,0.36870801884337506,0.383727269546717,0.376195379999531,0.26875201775546925,0.272117737659558,0.42386473851079576,0.45258983530856045,0.44394289012042093,0.3201767642216649,0.2947896123725416,0.43083585454225065,0.40280811536898853,0.4046726525121568,0.30171033975922285,0.2801250161905164,0.07595113062945087,0.06786372839000486,0.03506882261868655,0.03521861955497052,0.4512849866372898,0.4065423512248848,0.4324803988402022,0.3398445425667669,0.39442416462843727,0.33650705649512824,0.3646457146822136,0.3306435708151842,0.3283356517960746,0.029666907058527228,0.46235742670367136,0.4628480268814518,0.46885123124528494,0.4611098747692322,0.4670521650660842,0.3644736988224627,0.45088476390013554,0.3746369319815787,0.3687297863313133,0.4419370277674354,0.42324274567772974,0.4441439847474733,0.35692563484233825,0.4506288176176093,0.3934441229514824,0.39945119130046214,0.4179748433860913,0.32891171545284004,0.3537427521179033
ari_batch,dkd,0.9620884825817547,0.9623029807264348,0.9953653082417797,0.9968471712333955,0.9952554667405167,0.9982202465386383,0.9966689859386616,0.9994007250691587,0.9618992431262868,0.9658132733009319,0.9660435575799333,0.9699630813557343,0.9664337574878795,0.9987528893303987,0.9276690007506854,0.928906419682557,0.9309534880659852,0.9070444387424422,0.9657002179145737,0.9299524422316192,0.962730024284018,0.953914820329588,0.9957696427647078,0.965341811910972,0.997499814632598,0.9952697515338949,0.9969165238047022,0.9988142671010085,0.921069351577945,0.9214351562897918,0.9232057824453885,0.9673556303690009,0.958659264561029,0.9777168588025366,0.967343886806644,0.9912164349306051,0.9883713890276593,0.9250474445388431,0.9620359794807842,0.9592656246110293,0.963485302170028,0.9742862360649714,0.973777663819945,0.9639674889698816,0.9643852865299429,0.9651994710058794,0.9669317825078089,0.9645413931136629,0.9731330072167698,0.966220188021668,0.9934498478115013,0.993009199905243,0.9670937053193001,0.9670868541775184,0.9669472039636187,0.9693701977123707,0.9763964618039697
ari_batch,gtex_v9,0.9254017895628452,0.9286238710828932,0.9843367831088919,0.98761040867144,1.002855110132434,1.0112153307270741,1.0071796517299703,1.004588443557327,0.9355559291422048,0.9519711011115953,0.9526989236719636,0.9483607461691446,0.9519711011115953,0.9519711011115953,0.891994270998479,0.9042178683378111,0.9052433808326357,0.9162651945378737,0.9618151714716278,0.8913577688418071,0.8922779007960195,0.8958445562098825,0.9509639932616691,0.9434510340507889,0.9855835330563396,0.9884911390341518,0.9925995924324854,0.9886466505103423,0.8921762087786019,0.891172419093825,0.8967616871920668,0.9150733041043713,0.9164859151091784,0.9413798046314691,0.9262518458331677,0.9660036718294424,0.9719282130900585,0.9131650708312189,0.8890489954179214,0.8913906015016717,0.8901811622214476,0.971120385541002,0.9744848546438794,0.9562259396362506,0.9438265583963856,0.960625394884614,0.9596730688175571,0.8968827852722321,0.8976608099266215,0.8990092404585385,0.9871692667024891,0.983732344280778,0.9613052527004046,0.9637064779627573,0.9621346302450392,0.9852391604235265,0.9815758651275754
ari_batch,hypomap,1.0234840978053554,1.0254412514845388,0.9961219038020904,1.023138460815818,1.0136716606053569,1.0346890546428162,1.0305683866164128,1.0065987038559077,1.0247024331139607,1.0117547306908297,1.0132898045509768,1.0120710084422861,1.0117437242202563,1.0069385491796852,1.01923356140577,1.0187080285388246,1.0194023458239108,1.018560910815709,1.0311344527610864,1.0190946235133909,1.0214331678575619,1.0166432463011867,1.0043307256179963,1.0388714910918033,1.0036658965097767,1.0396111443625982,1.0246619228417166,1.0022046242513236,1.0133521981757838,1.0134456006017027,1.017313637417275,1.0165907980810542,1.027055670802463,1.022051087288408,1.0266261907602348,1.0003914575993644,1.0156556189101635,0.9976186106445403,1.0161937533812755,1.0113591015282242,1.0134602683720413,1.0201827615512422,1.0093354959355938,1.0202657171867977,1.023249812586676,1.0219437913341702,1.0284936104718425,1.0096961677880703,1.0131587180375214,1.0123102435655702,1.0245715508331295,1.0221754933342357,1.0136503093594351,1.02738675019676,1.0282419329380794,1.0262935529438546,1.0158501548642818
ari_batch,immune_cell_atlas,0.9669835494679664,0.9649858850524327,0.9919106973162363,0.9960582843845441,1.0176321454700388,0.9967479260928173,0.9973649562697933,0.9984114105781638,0.9581526925867602,0.9820966384508942,0.9775065991213514,0.9773391281451913,0.9859183509754917,0.9912597454119042,0.8576124318453635,0.9564215317413302,0.970513100075328,0.9732701521462351,0.9792073892641855,0.836910008671364,0.9426697403315408,0.957399326760019,0.962108215552115,0.9858415823262718,0.9770531512052056,0.9787911682294894,0.9945066659654708,0.9870157142677776,0.8381968704601127,0.9586156226943282,0.9573599723968249,0.9391073139497792,0.9744841712998306,0.9829002862743531,0.9816525032041198,1.0009907074930742,0.986216478090239,0.966515601397413,0.9657186290234141,0.9599135869366298,0.96320470760728,0.9632851082623606,0.9733709668121604,0.9799517792448144,0.9999871567185827,0.9851493529373921,1.0091615354960206,0.9575080011023875,0.9582483236810654,0.9598839429826709,0.9723352428031328,0.9985152485622296,0.9759520996041922,0.9695130091056426,0.9749036049132764,0.9752326698958907,0.9781279521702327
ari_batch,mouse_pancreas_atlas,0.9694762950008621,0.967961802842329,0.9918062272787392,0.9951700758657817,0.9978682447082804,1.0002573760499018,0.9983383401973523,1.0000810652731884,0.966451231563825,0.9750447868633938,0.9750040703457998,0.9741570635701191,0.9776641580120184,0.9931865854203282,0.8353845938729894,0.8611275080591864,0.8611101897160858,0.9410095448799436,0.9559672031106693,0.8013814917309159,0.8102760340829356,0.8097432882718834,0.9954944320387765,0.993276607871933,0.9984699083036886,0.9987021222110363,0.9996353487765439,1.000046771449767,0.7980614133868287,0.8010000759628046,0.7916094613134331,0.8380374713363747,0.8493971532349746,0.8981238353543993,0.925273925454906,0.9307130436094068,0.9687651305743358,0.9999832743924747,0.8362914206782983,0.8372011930658045,0.8742103962865291,0.965959071608785,0.9143415397440426,0.9831486214881888,0.969882427917723,0.9806572838445673,0.9872994874272892,0.9515730210399846,0.9513518101104562,0.9510908769621924,0.987281119252977,0.9851037735595707,0.9865567133471765,0.9857991227890983,0.9859471655862672,0.990911851507449,0.9887243901923048
ari_batch,tabula_sapiens,0.9622129253478349,0.9621640421399624,0.9725123809074208,0.9714021287225735,0.9856115071108906,0.987887895726046,0.9940561531847921,0.99373871067146,0.9599113747786641,0.9736594384270503,0.9786124512509257,0.9752110201046852,0.9815045159764831,0.9837629791668051,0.9392381243967737,0.9404069995164455,0.9380704762903497,0.9623631625419055,0.9602328709627175,0.9193411334624417,0.9179628312642117,0.9332670388762947,0.9387428360061767,0.9342314098161311,0.9657693321299681,0.9633936397976789,0.9853745995745053,0.983404337405556,0.932265168158125,0.9192175007849639,0.9338366838848208,0.9397048311100645,0.9388088662640801,0.9231617834248048,0.9360034843055832,0.9416654299119362,0.9374459816366686,0.9599226238323564,0.9396238027722954,0.9418893790133972,0.9425102491569409,0.9435763221334418,0.9457545567917603,0.9354077076760885,0.938086812845625,0.9327437226775492,0.9356443128918233,0.9466557373860793,0.9439370792276927,0.9486715347690398,0.9483200757314022,0.9496929246849484,0.9694938192287412,0.9680912984832051,0.9716735843244455,0.9728417368930331,0.9713658241484068
asw_batch,dkd,0.9319212259194507,0.9278694033629,0.9348742365837097,0.932967483997345,0.9350379705429077,0.9307463765144348,0.9333754181861877,0.9227873682975769,0.918761134147644,0.9086830510704397,0.9161573013326939,0.9069310995173876,0.8928153016546827,0.8789962341424309,0.9005042314529419,0.9034857819937124,0.8980877078547705,0.9051954746246338,0.879519522190094,0.9140640497207642,0.9349870650582796,0.9226113855812504,0.9447005391120911,0.9376921057701111,0.9515730142593384,0.9493023157119751,0.9510223865509033,0.945705771446228,0.8966149294211575,0.917306047951373,0.9016583216524042,0.9264970804582988,0.9168420026699754,0.9471174565098044,0.9424079003831619,0.9489171989197135,0.9486345350499654,0.8256714344024658,0.920070849612145,0.935936257809151,0.9267023685713903,0.9333136980971297,0.9292089762611386,0.9335278244270567,0.9329440628712216,0.9205411228478376,0.9177906875993347,0.9187724590301514,0.9182588880311001,0.918600186501005,0.9096828103065491,0.9113155007362366,0.8527788472064864,0.8552782219296678,0.8561838966239684,0.8504712086674361,0.8539736222400159
asw_batch,gtex_v9,0.9270080608399179,0.9151281516359945,0.9452694058418274,0.9460760354995728,0.954103946685791,0.9540863037109375,0.9568678140640259,0.9580052495002747,0.9035843014717102,0.8175892208754846,0.8094267882416412,0.8331020368095603,0.8175892208754846,0.8175892208754846,0.8879200220108032,0.8846825327548357,0.8958704260956174,0.8732324242591858,0.8985813856124878,0.8855817317962646,0.9015976451441412,0.8940100216618122,0.9380006790161133,0.9334152936935425,0.954558253288269,0.9555058479309082,0.959449827671051,0.9609208703041077,0.8725792188162158,0.8859483988830049,0.8781075219073241,0.920682214751958,0.9149382310265411,0.9452669899488714,0.9333248150966779,0.9549261025822384,0.956629029953001,0.8831002712249756,0.9054987968657637,0.92910076609806,0.9217151823195657,0.9449293733838441,0.9439996852882925,0.9513953512338911,0.9510060024905189,0.9447145142646632,0.9444898670121822,0.9071678519248962,0.9104109197642747,0.9096732899575095,0.9055178761482239,0.9048482179641724,0.8429095763170464,0.8477416649844194,0.8462868457691911,0.8419677544354944,0.8463631846164313
asw_batch,hypomap,0.8569059625282217,0.8486418623897091,0.8551706671714783,0.8620097637176514,0.8815167546272278,0.8792625069618225,0.8735699653625488,0.8782578110694885,0.8376269936561584,0.8167266469353676,0.7865580236173481,0.80478878953482,0.7594145269574716,0.7424371527367661,0.8516584038734436,0.8617962250445821,0.8376592266515605,0.8523328900337219,0.7799680233001709,0.8886762261390686,0.9012167867682058,0.888445751285121,0.8937800526618958,0.8948166370391846,0.9239346981048584,0.9312353134155273,0.919424295425415,0.917330265045166,0.8657967304588849,0.8886257162273842,0.8613681230727387,0.8749257980871369,0.8680203668115419,0.9241466660344705,0.9031260206832638,0.9300459942267056,0.9150558478975778,0.8163850903511047,0.7985792460990174,0.8154844101722682,0.8127688156103682,0.824092589018211,0.8095550879465362,0.8420081321938971,0.828543159555574,0.8178095087475533,0.8068301135301313,0.863878071308136,0.8614601564179608,0.8563380320604699,0.837878942489624,0.8315992951393127,0.7610857166763009,0.7634662472697306,0.7619885428114431,0.7504815335451229,0.7195295224541313
asw_batch,immune_cell_atlas,0.9361251939929378,0.9324007667950294,0.9375020861625671,0.9368954300880432,0.9497600197792053,0.9495345950126648,0.9533851742744446,0.9531159400939941,0.9281322956085205,0.881358218969049,0.8793248735057475,0.8752407222523987,0.8635275004106805,0.8493213701434249,0.904032289981842,0.9055485031193167,0.9042289234153822,0.9006562232971191,0.8913201093673706,0.9080334305763245,0.9317701645502693,0.9280005009354637,0.9398434162139893,0.9398159384727478,0.9521272778511047,0.9516245126724243,0.9547277092933655,0.9536682963371277,0.8960588207913404,0.91685842639406,0.9131355281283474,0.9271776373377248,0.9281494637380892,0.9504743544093994,0.9490822142645717,0.9550545327472778,0.95479367285037,0.8435818552970886,0.9219893688360421,0.9304603562510741,0.9308897100638251,0.9315790478887883,0.9302035604183448,0.936002824433966,0.9355618908436387,0.9320046527157375,0.9365170911436008,0.9219825863838196,0.9235761725243415,0.9236054687509541,0.9124605059623718,0.9139626026153564,0.8443341638280272,0.8387803430918823,0.8423788192808821,0.8349701526420998,0.8334188474266954
asw_batch,mouse_pancreas_atlas,0.8579285742375031,0.8593224187907401,0.8434891104698181,0.8396844863891602,0.8527631163597107,0.8506476283073425,0.8534754514694214,0.8428118228912354,0.8433749079704285,0.7835611085951872,0.7810455855016334,0.7717596995194811,0.7070622638918371,0.6334312066679444,0.8855761289596558,0.8772106011612852,0.8753056689025848,0.8375213146209717,0.819543719291687,0.9093455672264099,0.9225907016164222,0.9186038338827894,0.8876330256462097,0.8913936614990234,0.8855231404304504,0.8807175159454346,0.8801524639129639,0.8693625330924988,0.9000216331972393,0.9176890938407838,0.9044374468947928,0.9114028339433312,0.8972218912177053,0.920387572012305,0.917996164850288,0.9015944399972032,0.9044577016803856,0.7463616728782654,0.9056983830152705,0.9208066250301498,0.9125811389355449,0.9013745955706042,0.8871071948425252,0.9072533557766107,0.9090234985167936,0.8992250433052136,0.8966432742369043,0.8946419954299927,0.8943565276737521,0.8925086857680833,0.8502811193466187,0.8628280162811279,0.6829227820091484,0.7052884252101853,0.6968689501415548,0.7235947369969639,0.7100954008078783
asw_batch,tabula_sapiens,0.8761366537528487,0.8738404639480222,0.8908119797706604,0.8861345052719116,0.9136822819709778,0.9125298857688904,0.9203834533691406,0.921667754650116,0.8680583834648132,0.799142502675331,0.8005548952111888,0.8014716327038766,0.781961523419914,0.7759421368261001,0.8293641805648804,0.8319010907745825,0.8365024697885889,0.8372849225997925,0.8304905295372009,0.8376544117927551,0.8635296559004115,0.8520308499109885,0.8839146494865417,0.8853515982627869,0.912594199180603,0.9126767516136169,0.9227173924446106,0.9225708842277527,0.829656499959745,0.8425519697491635,0.8387258413455193,0.8542145429231688,0.8486902884389346,0.8916636742739833,0.8879637523323598,0.9116741984265161,0.909167972552747,0.7370947599411011,0.8627979772416697,0.8803261528347004,0.8703181797576779,0.8888541544040488,0.8778694717667993,0.9092527371149031,0.9021849034791488,0.9122272120571882,0.9084066151283146,0.820363461971283,0.8217202350235817,0.8226092664436202,0.820236325263977,0.8247848749160767,0.808782073983594,0.8088160563195246,0.8090611183351172,0.8024046038680961,0.8027093675072776
asw_label,dkd,0.5496765426000252,0.5678091450763848,0.4379410184919834,0.4402248337864876,0.4430225230753422,0.4456609822809696,0.4439540095627308,0.44956397265195847,0.6181196421384811,0.5631103861844122,0.5529845213064978,0.5408570059335819,0.5200291847836729,0.4721214480494748,0.5967599526047707,0.5863721468643754,0.6013156487232083,0.4984126165509224,0.5744143202900887,0.6061779260635376,0.5428469119443001,0.6023146757002223,0.44454625248908997,0.522256763651967,0.4503694325685501,0.4505377858877182,0.45381956174969673,0.4554496109485626,0.6175869290330739,0.5311490923481208,0.620989271777466,0.4858934672392353,0.5125242699817828,0.478279499300487,0.49546610950197484,0.4698851640704976,0.46637177351488246,0.5033554567489773,0.6224724302666301,0.5745730013109684,0.6078573282989972,0.5333956700324575,0.5580270650012509,0.5501519843708617,0.5547322661900269,0.5348947684428756,0.5418316339844338,0.5749159082770348,0.5312127958861323,0.5480071025013915,0.4592173919081688,0.5038368501700461,0.6468012707352653,0.587139518818087,0.5774688898854956,0.5020214679322464,0.4905287905142604
asw_label,gtex_v9,0.47335339156407835,0.48164912216409533,0.43476636707782745,0.4334823116660118,0.43379997462034225,0.42648832499980927,0.4340146407485008,0.43200501054525375,0.4953025267459452,0.4717024706152252,0.4489978006370428,0.45766364941136817,0.4717024706152252,0.4717024706152252,0.5110411392524838,0.49858225546045215,0.5048622040911547,0.4714234694838524,0.4605485871434212,0.5107665900141001,0.46209558233507486,0.49585826720369885,0.4440056346356869,0.44656484201550484,0.4419777989387512,0.44046876206994057,0.4439975321292877,0.4389944039285183,0.5124133318675235,0.4811633280748788,0.5008605172957227,0.46584271494337437,0.4689270136282904,0.46406160874012825,0.4737766145805623,0.45900944469551763,0.4550656976797465,0.4326140061020851,0.5190993703260641,0.5092702214232249,0.5126579559650216,0.4532673006888351,0.45470271178493754,0.4645343234361842,0.46963916214051166,0.46561514368108253,0.4681251758529031,0.5346467271447182,0.5220910208487434,0.524539501936847,0.4681882672011852,0.46705465018749237,0.47829230067807393,0.46355501632073126,0.47220325582157635,0.425466774375201,0.42275309535820327
asw_label,hypomap,0.5790402164074275,0.5904538670642389,0.5027654541190714,0.5385233163833618,0.4910446126013994,0.48814576771110296,0.4899536482989788,0.4883386669680476,0.6202835813164711,0.5681479236912572,0.5594561759925275,0.5792981942364458,0.5650346498754671,0.5243001328429545,0.5641430765390396,0.5424786477303384,0.571876318263993,0.4719628803431988,0.5827827677130699,0.6010756939649582,0.587002505840667,0.5994033587698657,0.4878945127129555,0.5295016244053841,0.48603494465351105,0.533249631524086,0.48505533020943403,0.48521433770656586,0.612186414039847,0.5891886216083438,0.6223357098164773,0.49027175612162427,0.539757133665751,0.4888043382132322,0.5269372051245819,0.4918564993622037,0.5139734075026444,0.4875275809317827,0.6560134002979385,0.6490826577409292,0.6324870382287753,0.582230829775858,0.5884250252752584,0.5724485670434873,0.5882894425892728,0.5721150964393944,0.5789529948888235,0.5515017621219158,0.547475559361216,0.5510416266670575,0.5254605766385794,0.5445715263485909,0.6545984686179938,0.6193458758018014,0.6238776511044419,0.5119286108482304,0.49867526768053727
asw_label,immune_cell_atlas,0.5122119483987188,0.5242776913410266,0.4842079635709524,0.456725288182497,0.47254100628197193,0.45241013541817665,0.4664890170097351,0.4531002938747406,0.5302467495203018,0.5125660398119981,0.512567756684775,0.5009183806140249,0.4922445799743299,0.4134793199045112,0.5457938350737095,0.5461282947324342,0.5485224012258513,0.5011257652658969,0.5225669275969267,0.5395536012947559,0.510792169963011,0.5304113581971057,0.46130580082535744,0.46433809772133827,0.453921165317297,0.4523126259446144,0.4479183815419674,0.4356454461812973,0.5427925436445937,0.5292980351408224,0.5391790803223857,0.4941947588538818,0.5141851532164332,0.4835074964005054,0.49162832729971456,0.4752283309955762,0.4678985102112718,0.4618903174996376,0.547531000582939,0.5444270447137399,0.5454415516122093,0.48839790982018766,0.5088156223536022,0.4663746445867263,0.45384336763532757,0.4608161804433931,0.4406451562262697,0.5406801998615265,0.535558522802414,0.5337318068895047,0.508149728178978,0.5027156509459019,0.5542042453161029,0.5366533673962437,0.543888803402761,0.5061010145834909,0.474521490230044
asw_label,mouse_pancreas_atlas,0.502496608093005,0.5445333164751878,0.4670829474925995,0.4627353772521019,0.46113328263163567,0.45597872883081436,0.46123213320970535,0.4528014697134495,0.5876441672444344,0.483049269049211,0.4825430187473584,0.4806605738099692,0.47072487812493863,0.39920145358012465,0.5364880375564098,0.512449420744216,0.533376393588019,0.477123748511076,0.5172101780772209,0.5940774083137512,0.49111373848724815,0.5534473402576662,0.4608948566019535,0.46007467806339264,0.4544435441493988,0.4536070227622986,0.45413194596767426,0.4525723271071911,0.5953639149766077,0.5227000785945907,0.5795000718377179,0.5006504814224761,0.5538377876803068,0.4884280462378955,0.5262818223212464,0.47888366455771203,0.47806154946853924,0.49340892350301147,0.5973952012480539,0.5139410776686214,0.5564244884698459,0.47981316473838104,0.5084616721102524,0.469945794562944,0.47179709362951916,0.4691137635898499,0.4674707835134059,0.5433179438114166,0.522429860543236,0.5255949196465556,0.4687994662672281,0.49174945522099733,0.5228457759138962,0.5064898075582472,0.5137136142029638,0.4771163649035622,0.48097362744727845
asw_label,tabula_sapiens,0.47341109893495836,0.4760702058359792,0.41207797080278397,0.41046203672885895,0.40058185160160065,0.3966395929455757,0.3952699601650238,0.38794270902872086,0.47816741466522217,0.43878934592758495,0.4305868477593502,0.4393003655178124,0.4015784250054649,0.38188881349501463,0.4994330281042494,0.497620472281621,0.49045151857775554,0.433061383664608,0.4208349213004112,0.5064611700363457,0.48999746373889164,0.5055695256123319,0.40869690477848053,0.40789782255887985,0.39858488738536835,0.39816729724407196,0.3885732889175415,0.3868081495165825,0.5034649389408681,0.49976953930627904,0.5025517541447218,0.46495661834156016,0.489335537473513,0.4637453047168869,0.46927726066582753,0.4507975115547355,0.456341808762913,0.30914096534252167,0.5117872321814767,0.512698314997168,0.509603516792599,0.4999500147894924,0.4973357021932704,0.4972384685935911,0.4974374636653426,0.49831784089220166,0.49729635399958544,0.5078097973018885,0.5022838275402144,0.5024765167445246,0.46565553173422813,0.49173592031002045,0.4385163963147685,0.4187981943319242,0.43207461881838855,0.38936806027208903,0.40250083598779457
cell_cycle_conservation,dkd,0.5936658993746746,0.4892039201368434,0.10774459466805872,0.08631799262840258,0.10084773685146801,0.08357334453207393,0.09796273602844963,0.08218998423087559,0.8603743295716153,0.40127192812871537,0.42834813603032235,0.3627414879914891,0.48517859100075583,0.1108415459465222,0.7044264224199419,0.6246008514561004,0.6451499353085632,0.45207093667590076,0.5321996179729969,0.8376173588537249,0.5173986371303779,0.832743733673147,0.13656549291407807,0.16317077058865984,0.13495997749989205,0.1332950347513672,0.11983351928091347,0.10709896855764235,0.8090974563894534,0.47905805435049814,0.813348550053206,0.257821947869061,0.41366824010724945,0.21263770865068377,0.4319984025174566,0.17506129481035987,0.17401115997324235,0.3733453806062768,0.7951870945171908,0.7477652011853483,0.8340179088218292,0.4297170132848256,0.40699096518486094,0.5353439369282075,0.45035821734531095,0.4473359881241034,0.3489712559429069,0.5117054375774555,0.2804144742001566,0.4214984551512801,0.18306097243969843,0.23211503188728536,0.8198471942874671,0.7763384740277391,0.42863102218741334,0.30243868830180526,0.177079357208509
